apiVersion,reference,url,contentType,language,databaseLabel,database,summary,weight,content,accessRestriction,children,highlightedFragments,citation,metadata.identifier,metadata.es_ContentType,metadata.caName,metadata.es_SortDate,metadata.deadlineDate,metadata.description,metadata.language,metadata.title,metadata.type,metadata.url,metadata.esST_URL,metadata.callccm2Id,metadata.DATASOURCE,metadata.REFERENCE,metadata.projectAcronym,metadata.frameworkProgramme,metadata.startDate,metadata.deadlineModel,metadata.status,metadata.typesOfAction,fetched_at
2.155,45962266HORIZONJUResearchandInnovationActions1682467200000,https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-R-04.json,text/plain,en,,,"Development of novel, high-performance bio-based polymers and co-polymers",0.0,"Development of novel, high-performance bio-based polymers and co-polymers",False,[],[],"Development of novel, high-performance bio-based polymers and co-polymers. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-R-04.json",['HORIZON-JU-CBE-2023-R-04'],['text/plain'],,['2023-04-26T00:00:00.000+0000'],['2023-09-20T17:00:00.000+0000'],,['en'],"['Development of novel, high-performance bio-based polymers and co-polymers']",['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-R-04.json'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-R-04.json'],['45962466'],['SEDIA_PRD_CENTRICITY'],,,['43108390'],['2023-04-26T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON JU Research and Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,45961837HORIZONJUInnovationActions1682467200000,https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IA-04.json,text/plain,en,,,Recycling bio-based plastics increasing sorting and recycled content (upcycling).,0.0,Recycling bio-based plastics increasing sorting and recycled content (upcycling).,False,[],[],Recycling bio-based plastics increasing sorting and recycled content (upcycling).. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IA-04.json,['HORIZON-JU-CBE-2023-IA-04'],['text/plain'],,['2023-04-26T00:00:00.000+0000'],['2023-09-20T17:00:00.000+0000'],,['en'],['Recycling bio-based plastics increasing sorting and recycled content (upcycling).'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IA-04.json'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IA-04.json'],['45962466'],['SEDIA_PRD_CENTRICITY'],,,['43108390'],['2023-04-26T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON JU Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,45961916HORIZONJUInnovationActions1682467200000,https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IAFlag-02.json,text/plain,en,,,Expansion and/or retro-fitting of biorefineries towards higher-value bio-based chemicals and intermediates,0.0,Expansion and/or retro-fitting of biorefineries towards higher-value bio-based chemicals and intermediates,False,[],[],Expansion and/or retro-fitting of biorefineries towards higher-value bio-based chemicals and intermediates. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IAFlag-02.json,['HORIZON-JU-CBE-2023-IAFlag-02'],['text/plain'],,['2023-04-26T00:00:00.000+0000'],['2023-09-20T17:00:00.000+0000'],,['en'],['Expansion and/or retro-fitting of biorefineries towards higher-value bio-based chemicals and intermediates'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IAFlag-02.json'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IAFlag-02.json'],['45962466'],['SEDIA_PRD_CENTRICITY'],,,['43108390'],['2023-04-26T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON JU Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,45700238HORIZONResearchandInnovationActions1682467200000,https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-HLTH-2024-DISEASE-03-11-two-stage.json,text/plain,en,,,Pandemic preparedness and response: Adaptive platform trials for pandemic preparedness,0.0,Pandemic preparedness and response: Adaptive platform trials for pandemic preparedness,False,[],[],Pandemic preparedness and response: Adaptive platform trials for pandemic preparedness. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-HLTH-2024-DISEASE-03-11-two-stage.json,['HORIZON-HLTH-2024-DISEASE-03-11-two-stage'],['text/plain'],,['2023-04-26T00:00:00.000+0000'],"['2023-09-19T17:00:00.000+0000', '2024-04-11T17:00:00.000+0000']",,['en'],['Pandemic preparedness and response: Adaptive platform trials for pandemic preparedness'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-HLTH-2024-DISEASE-03-11-two-stage.json'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-HLTH-2024-DISEASE-03-11-two-stage.json'],['45702316'],['SEDIA_PRD_CENTRICITY'],,,['43108390'],['2023-04-26T00:00:00.000+0000'],['two-stage'],['31094502'],['HORIZON  Research and Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,45700426HORIZONResearchandInnovationActions1682467200000,https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-HLTH-2024-DISEASE-03-08-two-stage.json,text/plain,en,,,Comparative effectiveness research for healthcare interventions in areas of high public health need,0.0,Comparative effectiveness research for healthcare interventions in areas of high public health need,False,[],[],Comparative effectiveness research for healthcare interventions in areas of high public health need. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-HLTH-2024-DISEASE-03-08-two-stage.json,['HORIZON-HLTH-2024-DISEASE-03-08-two-stage'],['text/plain'],,['2023-04-26T00:00:00.000+0000'],"['2023-09-19T17:00:00.000+0000', '2024-04-11T17:00:00.000+0000']",,['en'],['Comparative effectiveness research for healthcare interventions in areas of high public health need'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-HLTH-2024-DISEASE-03-08-two-stage.json'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-HLTH-2024-DISEASE-03-08-two-stage.json'],['45702316'],['SEDIA_PRD_CENTRICITY'],,,['43108390'],['2023-04-26T00:00:00.000+0000'],['two-stage'],['31094502'],['HORIZON  Research and Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,45701683HORIZONResearchandInnovationActions1682467200000,https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-HLTH-2024-DISEASE-03-14-two-stage.json,text/plain,en,,,"Tackling high-burden for patients, under-researched medical conditions",0.0,"Tackling high-burden for patients, under-researched medical conditions",False,[],[],"Tackling high-burden for patients, under-researched medical conditions. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-HLTH-2024-DISEASE-03-14-two-stage.json",['HORIZON-HLTH-2024-DISEASE-03-14-two-stage'],['text/plain'],,['2023-04-26T00:00:00.000+0000'],"['2023-09-19T17:00:00.000+0000', '2024-04-11T17:00:00.000+0000']",,['en'],"['Tackling high-burden for patients, under-researched medical conditions']",['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-HLTH-2024-DISEASE-03-14-two-stage.json'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-HLTH-2024-DISEASE-03-14-two-stage.json'],['45702316'],['SEDIA_PRD_CENTRICITY'],,,['43108390'],['2023-04-26T00:00:00.000+0000'],['two-stage'],['31094502'],['HORIZON  Research and Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,45701654HORIZONResearchandInnovationActions1682467200000,https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-HLTH-2024-DISEASE-03-13-two-stage.json,text/plain,en,,,Validation of fluid-derived biomarkers for the prediction and prevention of brain disorders,0.0,Validation of fluid-derived biomarkers for the prediction and prevention of brain disorders,False,[],[],Validation of fluid-derived biomarkers for the prediction and prevention of brain disorders. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-HLTH-2024-DISEASE-03-13-two-stage.json,['HORIZON-HLTH-2024-DISEASE-03-13-two-stage'],['text/plain'],,['2023-04-26T00:00:00.000+0000'],"['2023-09-19T17:00:00.000+0000', '2024-04-11T17:00:00.000+0000']",,['en'],['Validation of fluid-derived biomarkers for the prediction and prevention of brain disorders'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-HLTH-2024-DISEASE-03-13-two-stage.json'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-HLTH-2024-DISEASE-03-13-two-stage.json'],['45702316'],['SEDIA_PRD_CENTRICITY'],,,['43108390'],['2023-04-26T00:00:00.000+0000'],['two-stage'],['31094502'],['HORIZON  Research and Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,45961992HORIZONJUInnovationActions1682467200000,https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IAFlag-04.json,text/plain,en,,,Valorisation of aquatic biomass waste and residues,0.0,Valorisation of aquatic biomass waste and residues,False,[],[],Valorisation of aquatic biomass waste and residues. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IAFlag-04.json,['HORIZON-JU-CBE-2023-IAFlag-04'],['text/plain'],,['2023-04-26T00:00:00.000+0000'],['2023-09-20T17:00:00.000+0000'],,['en'],['Valorisation of aquatic biomass waste and residues'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IAFlag-04.json'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IAFlag-04.json'],['45962466'],['SEDIA_PRD_CENTRICITY'],,,['43108390'],['2023-04-26T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON JU Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,45961952HORIZONJUInnovationActions1682467200000,https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IAFlag-03.json,text/plain,en,,,"Bio-based packaging materials with improved properties: barrier, food contact, forming, printability, safety, recyclability /circularity-by-design",0.0,"Bio-based packaging materials with improved properties: barrier, food contact, forming, printability, safety, recyclability /circularity-by-design",False,[],[],"Bio-based packaging materials with improved properties: barrier, food contact, forming, printability, safety, recyclability /circularity-by-design. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IAFlag-03.json",['HORIZON-JU-CBE-2023-IAFlag-03'],['text/plain'],,['2023-04-26T00:00:00.000+0000'],['2023-09-20T17:00:00.000+0000'],,['en'],"['Bio-based packaging materials with improved properties: barrier, food contact, forming, printability, safety, recyclability /circularity-by-design']",['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IAFlag-03.json'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IAFlag-03.json'],['45962466'],['SEDIA_PRD_CENTRICITY'],,,['43108390'],['2023-04-26T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON JU Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,45962226HORIZONJUResearchandInnovationActions1682467200000,https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-R-03.json,text/plain,en,,,Robust and optimised industrial biotech and chemical/industrial biotech processes,0.0,Robust and optimised industrial biotech and chemical/industrial biotech processes,False,[],[],Robust and optimised industrial biotech and chemical/industrial biotech processes. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-R-03.json,['HORIZON-JU-CBE-2023-R-03'],['text/plain'],,['2023-04-26T00:00:00.000+0000'],['2023-09-20T17:00:00.000+0000'],,['en'],['Robust and optimised industrial biotech and chemical/industrial biotech processes'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-R-03.json'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-R-03.json'],['45962466'],['SEDIA_PRD_CENTRICITY'],,,['43108390'],['2023-04-26T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON JU Research and Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,45962109HORIZONJUInnovationActions1682467200000,https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IA-07.json,text/plain,en,,,"High performance, circular-by design, biobased composites",0.0,"High performance, circular-by design, biobased composites",False,[],[],"High performance, circular-by design, biobased composites. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IA-07.json",['HORIZON-JU-CBE-2023-IA-07'],['text/plain'],,['2023-04-26T00:00:00.000+0000'],['2023-09-20T17:00:00.000+0000'],,['en'],"['High performance, circular-by design, biobased composites']",['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IA-07.json'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IA-07.json'],['45962466'],['SEDIA_PRD_CENTRICITY'],,,['43108390'],['2023-04-26T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON JU Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,45962304HORIZONJUResearchandInnovationActions1682467200000,https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-R-05.json,text/plain,en,,,Pre-normative research to develop standards for biodegradability of bio-based products in controlled and in open environments,0.0,Pre-normative research to develop standards for biodegradability of bio-based products in controlled and in open environments,False,[],[],Pre-normative research to develop standards for biodegradability of bio-based products in controlled and in open environments. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-R-05.json,['HORIZON-JU-CBE-2023-R-05'],['text/plain'],,['2023-04-26T00:00:00.000+0000'],['2023-09-20T17:00:00.000+0000'],,['en'],['Pre-normative research to develop standards for biodegradability of bio-based products in controlled and in open environments'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-R-05.json'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-R-05.json'],['45962466'],['SEDIA_PRD_CENTRICITY'],,,['43108390'],['2023-04-26T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON JU Research and Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,45961795HORIZONJUInnovationActions1682467200000,https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IA-03.json,text/plain,en,,,Improve fermentation processes (including downstream purification) to final bio-based products,0.0,Improve fermentation processes (including downstream purification) to final bio-based products,False,[],[],Improve fermentation processes (including downstream purification) to final bio-based products. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IA-03.json,['HORIZON-JU-CBE-2023-IA-03'],['text/plain'],,['2023-04-26T00:00:00.000+0000'],['2023-09-20T17:00:00.000+0000'],,['en'],['Improve fermentation processes (including downstream purification) to final bio-based products'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IA-03.json'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IA-03.json'],['45962466'],['SEDIA_PRD_CENTRICITY'],,,['43108390'],['2023-04-26T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON JU Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,45962036HORIZONJUInnovationActions1682467200000,https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IA-05.json,text/plain,en,,,"Development of scalable, safe bio-based surfactants, with an improved sustainability profile",0.0,"Development of scalable, safe bio-based surfactants, with an improved sustainability profile",False,[],[],"Development of scalable, safe bio-based surfactants, with an improved sustainability profile. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IA-05.json",['HORIZON-JU-CBE-2023-IA-05'],['text/plain'],,['2023-04-26T00:00:00.000+0000'],['2023-09-20T17:00:00.000+0000'],,['en'],"['Development of scalable, safe bio-based surfactants, with an improved sustainability profile']",['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IA-05.json'],['https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-JU-CBE-2023-IA-05.json'],['45962466'],['SEDIA_PRD_CENTRICITY'],,,['43108390'],['2023-04-26T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON JU Innovation Actions'],2026-09-20 09:08:50.362431+00:00
